Distance (Âµm),Raw_data,Fitted_data
0,-9,4.6922891075057
0.105462968349457,11,4.6922891075057
0.210925936698914,13,4.6922891075057
0.31638890504837,-9,4.6922891075057
0.421851873397827,12,4.6922891075057
0.527314841747284,-13,4.6922891075057
0.632777810096741,-15,4.6922891075057
0.738240778446198,32,4.6922891075057
0.843703746795654,-15,4.6922891075057
0.949166715145111,-10,4.69228910750588
1.05462968349457,-23,4.69228910751412
1.16009265184402,-15,4.6922891078277
1.26555562019348,12,4.69228911740865
1.37101858854294,23,4.69228935243544
1.4764815568924,22,4.69229397930381
1.58194452524185,56,4.692367038095
1.68740749359131,33,4.69329163789159
1.79287046194077,63,4.70266100068824
1.89833343029022,39,4.77858486252058
2.00379639863968,27,5.26970899361212
2.10925936698914,17,7.79945862170124
2.21472233533859,-5,18.1387831631966
2.32018530368805,32,51.4899437155608
2.42564827203751,170,135.673806664539
2.53111124038696,395,299.519018382675
2.63657420873642,414,538.389087765713
2.74203717708588,893,781.642604774142
2.84750014543533,741,914.31816007158
2.95296311378479,1036,861.144759895375
3.05842608213425,586,653.199240963867
3.1638890504837,426,399.601180421339
3.26935201883316,151,198.089450058745
3.37481498718262,61,80.8605752064245
3.48027795553207,38,28.8173922626624
3.58574092388153,-3,10.8374757957751
3.69120389223099,-37,5.95113303650183
3.79666686058044,-39,4.89967518861213
3.9021298289299,-33,4.71976540606126
4.00759279727936,-29,4.69521668065327
4.11305576562882,-15,4.69253996564111
4.21851873397827,-23,4.69230639450169
4.32398170232773,-12,4.69229006554159
4.42944467067719,-18,4.69228915020443
4.53490763902664,3,4.69228910903615
4.6403706073761,17,4.69228910754982
4.74583357572556,-15,4.69228910750672
4.85129654407501,-30,4.69228910750572
4.95675951242447,-13,4.6922891075057
5.06222248077393,37,4.6922891075057
5.16768544912338,53,4.6922891075057
5.27314841747284,40,4.6922891075057
5.3786113858223,17,4.6922891075057
5.48407435417175,71,4.6922891075057
